name,degree,address,tel
키웨스트커피 화랑대역점,3.7,"서울 노원구 노원로1길 67 대덕프라자 1,2층 117호",02-977-6055
고망고 공릉점,4.8,서울 노원구 동일로 1016 1층,
메가MGC커피 하계온천점,0.0,서울 노원구 노원로 257 인정빌딩 104호,02-975-1002
이디야커피 당고개역점,2.7,서울 노원구 상계로 313 1층,02-938-2808
메가MGC커피 광운대역점,3.0,서울 노원구 석계로 103 동우빌딩 1층,02-942-9917
컴포즈커피 하계을지병원점,3.0,서울 노원구 공릉로59나길 48-4 1층,02-2088-6457
빽다방 월계롯데캐슬루나점,1.0,"서울 노원구 월계로45길 21 롯데캐슬루나아파트 상가 105,108호",070-4333-8234
룸메이트 노원점,5.0,서울 노원구 상계로 75 노원빌딩 3층,
카페베르데,4.7,서울 노원구 광운로 17-3 1층,
달달한카페,,서울 노원구 화랑로55길 7,02-972-2729
망고식스 노원점,2.5,서울 노원구 노해로 507,02-950-0466
마르티,4.9,"서울 노원구 노원로1길 73-12 지하1층, 1,2층",02-976-0112
메트로폴리스 노원상계점,4.8,서울 노원구 노원로26나길 6 1층,
무이로커피,4.7,서울 노원구 동일로186길 77-7 명문빌딩 1층,070-7795-3333
공릉청춘카페,5.0,서울 노원구 화랑로 446,02-949-3006
꽃피앙,5.0,서울 노원구 동일로186길 71 1층,010-9967-0731
이디야커피 중계롯데우성점,5.0,서울 노원구 노원로22길 70 상가 201호,02-931-1207
코르키,5.0,서울 노원구 중계로 170,
오어낫,5.0,서울 노원구 동일로184길 69-9 1층,010-9184-3240
메가MGC커피 중계본동점,4.0,서울 노원구 중계로14길 29 1층,02-931-4080
커스텀커피 노원상계점,4.4,서울 노원구 노원로34길 112,
카페다온,4.0,서울 노원구 공릉로65길 20 1층,070-7722-1954
슬슬커피,4.1,서울 노원구 석계로11길 35 1층,02-6404-5714
빽다방 광운대점,3.0,서울 노원구 광운로 43 로얄포토빌딩 1층,070-7752-5322
버튼플레이,4.8,서울 노원구 노원로26길 63 2층,010-7412-9874
유니드콤마,5.0,서울 노원구 월계로 294 1층,
메가엠지씨커피 당고개역점,0.0,서울 노원구 상계로 305,02-951-1005
빽다방 공릉중앙점,3.0,서울 노원구 공릉로 153 1층 1호,02-977-6631
이디야커피 원자력병원점,4.8,서울 노원구 공릉로46길 6 현대프라자 1층 102호,02-972-8295
미라쥬양과점 공릉철길점,4.3,서울 노원구 동일로182길 63-21 1층 101호,010-2006-9433
달콤한오후,4.8,서울 노원구 상계로12길 43 1층,010-2638-6949
더벤티 노원문화의거리점,3.8,서울 노원구 노해로81길 5-6 노원스퀘어 1층 102호,02-931-9311
커피나무향기,5.0,서울 노원구 동일로242길 87,02-931-0079
시진커피,5.0,서울 노원구 한글비석로44길 77 2층,010-7922-4692
그릭앤놀라,4.7,서울 노원구 화랑로55길 7,
요거트월드 노원점,4.3,서울 노원구 상계로23다길 45 지브로 1층 101호,070-8691-3818
카페인24 상계점,5.0,서울 노원구 한글비석로 396 벽산아파트 109동 1층 30호,010-2210-3171
컴포즈커피 노원상계점,0.0,서울 노원구 덕릉로 699 우암에이스타워 1층,070-8691-2567
이디야커피 서울여대점,3.4,서울 노원구 노원로 3 1층,02-977-2006
호이폴로이커피로스터스,4.9,서울 노원구 동일로186길 64 1층,010-2613-5782
마비노스커피,5.0,서울 노원구 한글비석로52길 4 지하층,070-4842-9226
카페쉔,4.8,서울 노원구 동일로184길 52 1층,
베비아모 에스프레소바,4.9,서울 노원구 동일로184길 37 1층,0507-1422-0327
비스킷플로어,4.8,서울 노원구 동일로190길 8 1층 6호,
빽다방 월계인덕대점,3.5,서울 노원구 월계로 334 102호,02-6014-0087
GB스토어카페,5.0,서울 노원구 화랑로51길 28 1층,02-977-3560
매머드익스프레스 노원롯데점,5.0,서울 노원구 노해로 485,
트러키,5.0,서울 노원구 공릉로33길 16-4 1층 101호,
카페인중독 노원점,4.8,서울 노원구 공릉로58길 126 1층,070-8877-3015
빽다방 마들역점,2.0,서울 노원구 동일로 1554 다래빌딩 1층 107호,070-4212-0553
빽다방 수락산역점,4.7,서울 노원구 동일로 1701 오피앙 오피스텔 103호,02-939-0726
공릉다방,4.3,서울 노원구 동일로173가길 25 1층 101호,02-974-8805
이디야커피 공릉역점,3.0,서울 노원구 동일로192길 5 1층,02-971-3866
샤오린,4.9,서울 노원구 공릉로20길 28 1층,0507-1340-1766
빽다방 상계백병원점,5.0,서울 노원구 동일로 1354 1층 101호,070-4333-4229
빽다방 상계보람점,5.0,서울 노원구 한글비석로52길 16 1층,02-6227-6952
나따오비까 펭귄드링스커피점,4.0,"서울 노원구 노해로 495 삼성빌딩 1, 2층",02-933-0550
카페프리헷 월계점,5.0,서울 노원구 우이천로2나길 13 1층,010-2430-2969
톨리커피,5.0,서울 노원구 상계로9나길 9 1층,010-6839-9868
카페 써밋,5.0,서울 노원구 공릉로 229-1 공릉동비발디캐슬 102동 1층 2101호,010-2472-1382
더벤티 하계점,0.0,서울 노원구 노원로 248 삼정 이오니아 107호,070-4647-4232
블루샥 공릉점,5.0,서울 노원구 동일로 1036 1층,02-978-1036
라두스티하우스,0.0,서울 노원구 덕릉로 663-6,02-6952-6323
빽다방 석계역문화공원점,5.0,서울 노원구 석계로3길 3 한주빌딩 2층 202호,02-943-7686
카페아에 노원점,5.0,서울 노원구 동일로218길 17 일신상가 104호,070-7537-1101
메가MGC커피 서울중계초점,0.0,서울 노원구 덕릉로 663 1층 106~108호,02-933-1003
메가MGC커피 공릉신도브래뉴점,4.0,"서울 노원구 동일로191가길 6 건양오피스텔 1층 102,103호",02-976-0001
하이오커피 노원중계점,0.0,서울 노원구 한글비석로 265 영광프라자 1층 103호,070-8648-1885
르미빙수,5.0,서울 노원구 동일로179길 15 1층,
금성다방,4.7,서울 노원구 동일로186길 77-17 1층 102호,02-3213-1511
공차 광운대점,3.3,서울 노원구 광운로 20 80주년 기념관 지하1층 내 복지매장,02-943-8523
불암산카페,5.0,서울 노원구 덕릉로124길 5,
날보러와요,3.0,서울 노원구 초안산로2라길 37,02-907-0662
요거프레소 광운대점,4.3,서울 노원구 광운로 17-9 1층,
바나프레소 중계은행사거리점,5.0,서울 노원구 한글비석로 269 1층,02-939-5651
샛별제과,5.0,서울 노원구 상계로1길 14-29 2층 201호,010-7768-1196
24시무인카페만월경 상계중앙점,4.3,서울 노원구 상계로9가길 34 1층,
메가MGC커피 이마트에브리데이중계동점,3.9,서울 노원구 중계로12길 39 이연아마빌레 1층,02-932-1002
에이프릴사워,5.0,서울 노원구 동일로184길 63-15 1층,010-5534-2325
컴포즈커피 상계백병원점,4.0,서울 노원구 동일로 1350 1층 101호,02-952-1656
스타벅스 월계이마트점,4.6,서울 노원구 마들로3길 15,1522-3232
오늘도빙수 공릉점,4.0,서울 노원구 공릉로41길 11 1층,
우지커피 노원을지병원점,5.0,서울 노원구 공릉로 324,
커피는기억의끌림,4.4,서울 노원구 석계로 98-1 1층,02-911-7735
카페델굴,4.8,서울 노원구 한글비석로49길 5 2층,02-933-3101
메가MGC커피 노원월계초점,3.5,서울 노원구 월계로45길 37 1층 101호,02-900-1007
빽다방 중계은행사거리점,4.0,서울 노원구 한글비석로 235 하나프라자빌딩 1층 105호,02-932-0410
힘이나는커피생활 노원로데오점,0.0,서울 노원구 노해로81길 16 화랑상가 1층 4호,070-4866-5544
티아유,5.0,서울 노원구 덕릉로126길 2 B101호,02-935-8777
블랙라인커피 노원역점,2.3,서울 노원구 상계로1길 8 대유빌딩 1층 7호,02-931-0729
공릉동편한커피,4.7,서울 노원구 동일로176길 13 1층,
백억커피 상계노원점,5.0,"서울 노원구 한글비석로 418 1층 102, 103호",
이디야커피 광운대점,2.4,서울 노원구 광운로 29 1층,02-942-0937
요거트아이스크림의정석 공릉점,5.0,서울 노원구 공릉로58길 88 1층,070-4256-9394
메타킹커피 광운대점,3.0,"서울 노원구 광운로12길 5 1,2층",
매머드익스프레스 태릉입구역점,5.0,서울 노원구 동일로 986 노원프레미어스엠코아파트 1층 103호,
카페인중독 상계점,4.5,서울 노원구 수락산로 13 1층,010-5636-3517
빛들,5.0,서울 노원구 동일로242나길 8 3층,
컴포즈커피 노원당고개점,5.0,서울 노원구 덕릉로 780 동아불암아파트 상가 214호,
카페더시즌,5.0,서울 노원구 한글비석로47길 47,
도니블랑,4.2,서울 노원구 상계로3길 38-8 동양빌딩 1층,
카페프리헷 공릉점,5.0,서울 노원구 노원로 58 상가동 105호,010-6801-7204
감나무아래,4.0,서울 노원구 공릉로70길 8-4,
매머드익스프레스 과기대점,0.0,서울 노원구 공릉로 223 1층,
커피정중심,2.6,서울 노원구 한글비석로 383,
형광커피,4.8,서울 노원구 공릉로 187 건설빌딩 1층 108호,02-976-9609
이디야커피 상계중앙점,2.2,"서울 노원구 동일로 1650 1,2층",02-931-3789
커피랑도서관 강북본점,0.0,서울 노원구 석계로 102 주원21빌딩 8층,070-4197-1140
휘드카페 공릉점,3.8,서울 노원구 동일로198길 78 1층,02-949-5020
독스애견카페,0.0,서울 노원구 상계로 97 3층,02-931-0659
아카시아,5.0,서울 노원구 공릉로29길 21 1층 101호,
컴포즈커피 중계브라운스톤점,1.0,"서울 노원구 동일로203가길 29 1층 171,172호",02-977-3412
고유,5.0,서울 노원구 덕릉로 823 1층 코너자리,070-4833-6917
메종그리즈,4.9,서울 노원구 노원로1라길 5 1층,070-8868-4200
24시무인카페 만월경 노원마들역점,0.0,서울 노원구 노원로 522 풍천유치원빌딩 1층 112호,
버터키튼,5.0,서울 노원구 동일로182길 36 1층 104호,070-8667-1890
공덕리커피,5.0,서울 노원구 동일로176길 27 1층,010-5648-6619
뉴욕쟁이디저트 광운대점,3.5,"서울 노원구 광운로 15 금혁빌딩 1층 104,105호",02-943-3252
스노우그릭,5.0,서울 노원구 동일로218길 41 1층,010-3491-5153
빙수의여신 노원점,5.0,서울 노원구 동일로213길 78 주공아파트 2단지 유치원상가 1층 105호,02-931-8852
더벤티 수락리버시티점,4.5,서울 노원구 누원로 20 101호,070-4154-0731
나우커피,2.5,서울 노원구 공릉로 116,070-8682-4837
공차 중계은행사거리점,5.0,"서울 노원구 한글비석로 245 두타빌 B동 101,102호",02-939-0039
감성커피 노원롯데캐슬점,0.0,서울 노원구 덕릉로 753 상가 101동 1-9호,02-934-6091
퐁치커피익스프레스공릉점,0.0,서울 노원구 동일로176길 19-20,
마스터키 노원점,2.4,서울 노원구 상계로3길 21 지하1층,02-933-0415
시프스,4.7,서울 노원구 동일로186길 67-20 1층 101호,02-2039-1313
길커피,5.0,서울 노원구 상계로9가길 53 1층 103호,010-6708-0412
카페콩투어,5.0,서울 노원구 동일로173가길 74 1층,02-979-0710
카페그레이,5.0,서울 노원구 덕릉로126길 21 1층,
봉명동내커피 노원점,0.0,서울 노원구 상계로7길 13 102호,070-7537-3066
카페인24 중계점,5.0,서울 노원구 한글비석로15길 105 1층,010-362-1791
바스타로스터리,0.0,서울 노원구 한글비석로46길 44,
컴포즈커피 중계중앙점,4.0,서울 노원구 덕릉로73길 18 태인빌딩 1층 104호,02-935-2407
투썸커피 하계CGV스윗바점,0.0,서울 노원구 섬밭로 258,
팔공티 광운대점,4.3,서울 노원구 광운로7길 2 1층,
24시무인카페 만월경 중계점,0.0,서울 노원구 중계로 230 105호,
카페공동,4.7,서울 노원구 동일로178길 59-25 1층 2호,010-9219-6838
더벤티 마들역점,4.8,서울 노원구 동일로 1533 백산빌딩 1층 103호,
공차 롯데시네마노원점,0.0,서울 노원구 동일로 1414 10층,
더벤티 상계불암점,3.0,서울 노원구 덕릉로 725 105호,
엔제리너스 롯데시네노원점,1.8,서울 노원구 동일로 1414 롯데백화점 11층,02-950-2977
카페프리헷 중계점,5.0,서울 노원구 동일로207길 23 1층 103호,0507-1390-2350
쥬씨 마들역점,1.0,서울 노원구 동일로 1529 합동빌딩 103호,
커피랑도서관 공릉점,3.0,서울 노원구 공릉로 207 세림빌딩 3층 302호,070-4206-1140
요거프레소 수락산역점,4.0,서울 노원구 동일로242길 14 1층,
디어커피,0.0,서울 노원구 월계로55길 16 2단지 상가 107호,070-7738-5678
요거프레소 노원문화점,5.0,서울 노원구 상계로 113 2층,070-8959-3391
미소한가득,4.0,서울 노원구 석계로9길 10,
블루아이카페,4.0,서울 노원구 동일로 1350,070-7788-1860
더벤티 상계사거리점,3.0,서울 노원구 동일로 1379,02-931-8800
파운드커피 노원점,4.3,서울 노원구 동일로217길 58 1층 103호,02-934-6445
마리웨일237 노원점,3.0,서울 노원구 상계로3길 16 1층,
커피나인,5.0,서울 노원구 하계동 256 중계주공9단지아파트 상가2동 1층 105호,070-7730-7184
삼월카페,4.9,서울 노원구 화랑로47길 9 1층,
구립중계청춘카페,0.0,서울 노원구 한글비석로 371,02-939-3518
메가MGC커피 노원공릉점,0.0,서울 노원구 동일로197길 11 공삼빌딩 106호,02-971-0017
매머드익스프레스 수락산역점,5.0,서울 노원구 동일로 1672 1층 103호,
달리는커피 서울화랑대역점,3.4,서울 노원구 노원로1길 77 102호,02-977-7090
카페 시벳,4.4,서울 노원구 화랑로51가길 3-20,
플러스82 노원점,0.0,서울 노원구 상계로26길 20 대동청솔아파트 상가동 1층 102호,
다람케이크,5.0,서울 노원구 동일로178길 10,
밀물다방,0.0,서울 노원구 동일로 1042,
청자다방 서울공릉점,4.9,서울 노원구 공릉로 191-4 YS빌 1층,02-948-2401
바리스텔라 당고개역점,4.3,서울 노원구 상계로 319,010-9043-9210
라스베이글,2.3,서울 노원구 동일로192길 91,
더벤티 중계은행사거리점,3.8,서울 노원구 한글비석로 264 중계그랜드프라자 1층 111호,02-933-7810
퍼스트커피랩 노원역점,5.0,서울 노원구 노해로85길 14 퍼스트빌딩 1층,010-4360-5577
더벤티 노원역점,3.0,서울 노원구 상계로 89 1층,070-8691-0065
감성커피 중계점,3.5,서울 노원구 한글비석로 250 그린코아상가 1층 103호,02-932-9399
제뉴어리퍼스트,2.7,서울 노원구 동일로241가길 18 1층,02-951-4251
카페게이트 노원역로데오점,5.0,서울 노원구 상계로1길 8 109호,02-6465-5549
임스크로와상카페,5.0,서울 노원구 중계로14바길 10 1층,
데이롱카페 노원공릉점,0.0,서울 노원구 공릉로34길 38 분산상가 1층 101호,0507-1384-6633
더벤티 서울중계초점,3.0,서울 노원구 한글비석로 363 삼정빌딩 1층,070-7576-4004
커피세븐 상계점,4.5,서울 노원구 한글비석로46가길 42,02-931-0132
카페 만월경 당고개점,5.0,서울 노원구 덕릉로 780 동아불암상가 2층 215호,
이다당,5.0,서울 노원구 한글비석로31가길 17 1층,
별이빛나는밤에,0.0,서울 노원구 동일로242길 54,02-935-0430
커피에반하다 중계근린공원점,4.5,서울 노원구 동일로203가길 29,02-978-2658
24시무인카페,4.0,서울 노원구 동일로 1493,
로우베어,4.0,서울 노원구 동일로186길 76 1층 101호,0507-104-8577
"카페 취, 향 상계점",0.0,서울 노원구 노원로 428 107호,010-3996-2244
공차 월계점,2.8,서울 노원구 마들로3길 15 이마트월계점 1층,02-973-6885
애견마을,0.0,서울 노원구 덕릉로126길 12,02-952-7479
카페하루,3.5,서울 노원구 동일로173가길 104,
몽이네다방,2.5,서울 노원구 광운로 70 1층 2호,0506-553-9280
봉명동내커피 노원공릉점,5.0,서울 노원구 공릉로41나길 31 1층,
"카페 취,향 마들점",5.0,서울 노원구 동일로228길 35 106호,0507-1308-4711
원터어울마루,0.0,서울 노원구 상계동 753-2,02-939-8757
요거프레소 상계점,5.0,"서울 노원구 덕릉로83길 5 꿈에그린더퍼스트 상가 201,202호",
슬라임앤,0.0,서울 노원구 동일로184길 30,
컴포즈커피 은행사거리점,5.0,서울 노원구 중계로 217 중계중흥빌딩 1층,070-8830-6067
트리플에이커피 상계백병원점,5.0,서울 노원구 동일로 1353 성일빌딩 104호,010-7306-7644
카페넘버쓰리,3.5,서울 노원구 초안산로2길 84 1층,
스윗모드,5.0,서울 노원구 한글비석로 401,
마온,5.0,서울 노원구 공릉로 221 1층,010-8427-0337
물음표커피,5.0,서울 노원구 동일로230길 39 1층,02-3392-9950
라페뜨,4.3,서울 노원구 상계로1길 62-57 1층 103호,
정다방,0.0,서울 노원구 한글비석로23길 7,02-933-9939
컴포즈커피 중계점,4.7,서울 노원구 중계로 217,070-8830-6067
픽,5.0,서울 노원구 동일로184길 61 1층,
브릴란테,3.0,서울 노원구 공릉로27길 48 1층,
수락산 편한커피,5.0,서울 노원구 동일로241가길 5 1층,
커피향기,5.0,서울 노원구 동일로237길 63,02-933-8898
커피랑도서관 은행사거리점,4.0,서울 노원구 한글비석로 242 삼부프라자 3층 309호,02-933-1140
플레르,0.0,서울 노원구 동일로242가길 30-4,
서울수플레,0.0,서울 노원구 광운로17길 13 A동 101호,0504-823-0663
커피 스피릿,0.0,서울 노원구 공릉로37길 13 1층,
힐링디저트,0.0,서울 노원구 동일로 1104 1층,010-5880-5220
카페 늘온,5.0,서울 노원구 화랑로47길 23 1층 102호,
모퉁이카페,5.0,서울 노원구 수락산로 190 상계희락아파트상가 1층 106호,02-939-3183
강동다방,0.0,서울 노원구 동일로 1006,02-976-8090
피에스타7 커피 공리단길점,4.5,서울 노원구 공릉로35길 14-25,
도봉관,,"서울 도봉구 노해로 261 1,2층",02-991-1231
꿀소담,,"서울 도봉구 해등로16길 67 1,2층",010-9092-1512
쌍문동커피,3.9,"서울 도봉구 도봉로116길 5 지하 1,1층",
카페오븐,4.2,서울 도봉구 해등로16길 12 현대아파트상가동 2층 201호,02-3141-0089
스타벅스 도봉로DT점,4.6,서울 도봉구 도봉로 635,1522-3232
엉클두,4.4,서울 도봉구 노해로63가길 37 1층,
몽상가 크레이프전문점,,서울 도봉구 도봉로143길 30 1층,
카페152길,4.0,서울 도봉구 도봉로152길 29-3 1층,02-954-1520
산과산사이커피로드,4.8,서울 도봉구 도봉로180가길 96 4층,070-4177-8197
로로옴,4.4,서울 도봉구 도봉로152가길 152,02-6091-8800
카페에덴,4.2,서울 도봉구 방학로 306,02-3491-3331
스타벅스 쌍문도봉로점,4.2,서울 도봉구 도봉로 444 1층,1522-3232
스타벅스 방학역점,4.1,서울 도봉구 도봉로 684 1층,1522-3232
투썸플레이스 창동역점,2.5,서울 도봉구 노해로 381 1층,02-994-2388
도봉산커피,4.5,서울 도봉구 도봉산4가길 4,010-9945-7145
만남의광장,2.2,서울 도봉구 도봉동 288-20,02-956-4545
스타벅스 쌍문역점,3.9,서울 도봉구 도봉로 480,1522-3232
세라젬웰카페 서울쌍문직영점,4.9,서울 도봉구 도봉로 571 1층,02-6949-5325
카페도영,3.6,"서울 도봉구 도봉산길 65-5 라동 지하1층, 1층",0507-1367-7437
카페고르,4.2,서울 도봉구 도봉로112길 38 1층,
스타벅스 창동역점,4.4,서울 도봉구 마들로13길 61,1522-3232
카미노커피로스터스,4.2,서울 도봉구 도당로 46 1층,
키웨스트 연산군묘점,3.4,"서울 도봉구 방학로17길 85 1,2층",
투썸플레이스 쌍문중앙점,3.8,서울 도봉구 도봉로 482 우성빌딩 1층,02-991-2377
메종드쌍문,4.2,서울 도봉구 해등로 158-1 1층,02-6449-9122
투썸플레이스 방학역점,3.1,서울 도봉구 도봉로 696 2층,02-954-7799
숲오,4.7,서울 도봉구 우이천로48길 12,
투썸플레이스 쌍문역점,3.8,서울 도봉구 도봉로 461 원형빌딩 1층,02-998-2377
스타벅스 창동이마트점,4.5,서울 도봉구 노해로65길 4,1522-3232
메가MGC커피 창동역점,2.8,서울 도봉구 마들로11가길 13 1층 105호,02-998-4242
투썸플레이스 도봉산입구점,4.2,서울 도봉구 도봉산4가길 13-11,02-3492-7778
가배미혼,5.0,서울 도봉구 도봉로115길 4,
스타벅스 도봉구청점,4.5,서울 도봉구 마들로 665,1522-3232
무수울카페,4.1,서울 도봉구 도봉로173길 124,
커피스미스 도봉역점,5.0,"서울 도봉구 도봉로152가길 176 1,2층",02-948-6900
탐앤탐스 창동본점,3.5,서울 도봉구 노해로 285 1층,02-543-3242
온도감,4.6,서울 도봉구 도당로 66-1 1층,
디어트리,4.3,서울 도봉구 삼양로162길 51-7 제이스타빌 1층,
티끌,4.7,"서울 도봉구 노해로 235 1층 좌측,티끌",0507-1319-9534
카페더로비,4.1,서울 도봉구 방학로 171-5,02-954-1715
설빙 서울도봉방학점,,서울 도봉구 방학로 165 2층,02-6014-2222
만랩커피 창동역점,4.2,"서울 도봉구 노해로63길 82 1,2층",02-998-1002
투썸플레이스 창동이마트점,3.0,서울 도봉구 노해로65길 14-3 2층,
에스트로,4.4,서울 도봉구 노해로63가길 31-11 명성빌딩 1층,
카페푸쿠푸쿠,,서울 도봉구 노해로45길 17 1층,0507-1303-5711
매일이기념일,4.4,서울 도봉구 우이천로24길 69 1층,010-9013-7962
설빙 서울쌍문역점,2.7,서울 도봉구 도봉로 460 2층,02-991-0077
메가MGC커피 쌍문역점,3.7,서울 도봉구 도봉로 492 1층,02-991-1041
리프패럿 방학동점,5.0,서울 도봉구 도당로 80 4층 401호,010-2814-0616
어로어,4.3,"서울 도봉구 해등로16길 52-19 지하 1층, 1층",02-2205-8588
커피홀 창동점,3.8,서울 도봉구 도봉로136가길 69 101호,02-955-0500
메가MGC커피 이마트에브리데이도봉점,3.0,서울 도봉구 도봉로180길 38 1층,02-955-5666
김화자카페,4.3,서울 도봉구 도봉로114길 50 1층,02-905-2570
메가MGC커피 신도봉시장점,3.7,서울 도봉구 도봉로 727 1층,02-955-5556
파스쿠찌 창동점,3.0,서울 도봉구 도봉로 558 2층,02-461-1942
희서커피,5.0,서울 도봉구 도봉로169길 266-38 1층,02-599-0740
세이지,4.7,서울 도봉구 해등로 241-55 2층,010-493-4594
컴포즈커피 방학신동아점,3.0,서울 도봉구 시루봉로 106,02-955-4237
메가MGC커피 쌍문세라믹점,2.4,서울 도봉구 도당로 14 다보빌딩 1층,02-999-0787
모리커피 서울방학점,4.8,서울 도봉구 도당로 148 1층,02-955-8715
스위트가든,3.3,서울 도봉구 방학로5길 16,02-900-1232
도본,4.1,서울 도봉구 우이천로 288-3 1층,070-7543-3557
이디야커피 도봉산점,3.5,서울 도봉구 도봉산길 18 1층,02-3494-3974
메가MGC커피 방학도깨비시장점,3.4,서울 도봉구 도당로 81 1층,02-3491-9279
카페녹천,4.9,서울 도봉구 노해로66길 125 하나타운하우스 1층 1호,070-4833-5078
메가MGC커피 방학역점,2.1,서울 도봉구 도봉로150길 40 101호,02-3492-0181
메가MGC커피 쌍문점,3.1,서울 도봉구 도봉로 457 1층,02-992-0707
창포원북카페 비상,,서울 도봉구 마들로 916 방문자센터 2층,02-954-5254
메가MGC커피 방학점,4.0,서울 도봉구 방학로 192 1층,02-954-6555
이디야커피 쌍문역점,1.4,"서울 도봉구 도봉로117길 4 1,2층",02-900-9279
그랩커피,4.5,서울 도봉구 도봉로109길 62 1층,070-8224-7603
메가MGC커피 쌍문선덕점,3.0,서울 도봉구 해등로 255 101동상가 107호,02-900-2777
탐앤탐스 도봉구청점,4.5,서울 도봉구 마들로 657 1층,02-956-9482
메가MGC커피 창동어울림점,2.0,서울 도봉구 해등로16길 32 1층,02-997-0182
컴포즈커피 도봉산입구점,4.3,서울 도봉구 도봉산길 51 1층,
메가MGC커피 도봉역점,0.0,서울 도봉구 도봉로 817 1층,02-955-4418
유영정원,4.6,서울 도봉구 도봉로181길 38 1층,063-8633-0630
커피지,3.2,서울 도봉구 도봉로145길 8 2층,02-3491-6884
24시 무인카페 만월경,4.8,서울 도봉구 해등로 79 1층,010-2083-2087
빽다방 창동역점,4.4,서울 도봉구 마들로11길 57 EQ빌딩 102호,02-995-7711
메가MGC커피 신창시장점,4.0,서울 도봉구 덕릉로 238 1층,
메가MGC커피 창동이마트점,3.4,서울 도봉구 노해로65길 11 1층,02-902-7778
커피낙타,0.0,서울 도봉구 도봉산길 73,02-6268-2268
다다,5.0,서울 도봉구 도봉로152길 23-4,02-955-5957
컴포즈커피 방학도깨비시장점,0.0,서울 도봉구 도당로13길 23 1층,070-7543-7170
스탠퍼독,,"서울 도봉구 우이천로 296 1,2층",010-7525-4375
컴포즈커피 쌍문현대점,5.0,서울 도봉구 해등로 218 가동 1층 108호,02-907-4237
블랙캥거루,5.0,서울 도봉구 우이천로 134-1 1층,02-999-0703
메가MGC커피 서울쌍문초점,3.0,서울 도봉구 노해로41길 32 1층,02-900-6555
마치커피,5.0,서울 도봉구 덕릉로59아길 48 1층,070-8250-6660
강또커피,5.0,서울 도봉구 도봉로141길 55 1층,070-445-4417
컴포즈커피 창동동아점,4.6,서울 도봉구 노해로 384 1층 1-1호,02-998-8241
이디야커피 방학사거리점,5.0,서울 도봉구 도봉로 677 1층,02-955-1760
숲속마을카페,4.7,서울 도봉구 시루봉로15다길 2,02-955-1446
인사노,4.3,서울 도봉구 도봉로 506 1층,070-8610-2766
윈썸35,3.6,서울 도봉구 해등로32가길 40 1층,
메가MGC커피 창동대우점,5.0,서울 도봉구 덕릉로63가길 17 1층,02-991-2999
이디야커피 방학중앙점,2.3,서울 도봉구 도당로13길 22 1층,02-6406-0898
카페말로 도봉점,0.0,서울 도봉구 도봉로152가길 182-1,02-956-5078
빽다방 쌍문세라믹점,3.5,서울 도봉구 도당로 10,02-995-5551
만스에스테이트 도봉점,5.0,서울 도봉구 도봉로180길 20 도봉투웨니퍼스트1단지 101동 1층 103호,
이디야커피 창동역점,1.6,서울 도봉구 마들로11길 65 1층 3호,02-900-9307
메가MGC커피 도봉중앙점,4.5,서울 도봉구 도봉로181길 30 1층,02-955-4536
이디야커피 창동블루핀점,5.0,서울 도봉구 마들로 550 1층,02-905-1209
요거트아이스크림의정석 쌍문점,4.4,서울 도봉구 도봉로123길 10 1층 104호,070-4146-7579
컴포즈커피 신창시장점,4.7,서울 도봉구 덕릉로 253 1층,02-2088-2124
카페알로 창동점,3.7,서울 도봉구 노해로62길 36 1층,02-906-5004
이디야커피 방학역점,3.0,서울 도봉구 도봉로153길 15 1층,02-956-8406
이디야커피 신창점,4.5,서울 도봉구 덕릉로 235 1층,02-6111-9140
메가MGC커피 방학중앙점,5.0,서울 도봉구 방학로2길 35 1층,02-955-1002
카페망상,4.7,서울 도봉구 도봉산4길 6 1층,
메가MGC커피 창동중앙점,2.9,서울 도봉구 도봉로110길 68 1층,02-991-2990
카페크레프리,4.9,서울 도봉구 삼양로144길 18 2층,
빽다방 쌍문역점,5.0,서울 도봉구 도봉로 479 1층,02-902-7971
컴포즈커피 강북힘찬병원점,3.7,서울 도봉구 도봉로 446 1층,070-8680-5562
컴포즈커피 창동역서부점,4.0,서울 도봉구 노해로63길 78 1층 101호,02-990-0279
컴포즈커피 쌍문역점,1.7,서울 도봉구 도봉로 488 1층,02-904-3339
더쌍화커피 쌍문동점,5.0,서울 도봉구 도봉로 415 1층,
썬스마일,4.4,서울 도봉구 해등로36길 4 1층,010-6659-2565
하이루탕후루 쌍문점,5.0,서울 도봉구 노해로60길 83 1층,010-9060-1659
이디야커피 방학점,3.8,서울 도봉구 방학로 171 1층 102호,02-954-6549
빽다방 방학역점,3.8,서울 도봉구 도봉로153길 20 1층,02-954-8748
더블즈,5.0,서울 도봉구 우이천로 350 1층 더블즈,010-7487-0310
이디야커피 쌍문동점,2.4,서울 도봉구 노해로 162 1층,02-998-7007
컴포즈커피 창동어울림점,0.0,"서울 도봉구 해등로16길 26 타임프라자 110, 111호",070-7755-5646
카페인중독 창동점,4.2,서울 도봉구 해등로16길 104-8 1층,02-991-1533
퍼스트커피랩 쌍문점,0.0,서울 도봉구 노해로41나길 49,02-6478-2000
빈트리커피 방학점,5.0,서울 도봉구 방학로15길 13,
까누,4.7,서울 도봉구 도봉로112길 33 1층,02-991-1110
빽다방 도봉구민회관점,3.0,서울 도봉구 도봉로 551 경덕빌딩 1층,02-902-1711
